LIF SNN Neuron Firing Log — Foci
Parameters: tau_leaky=55us, v_thresh=1.0V
LIF Resolution: 15° per neuron
Date: 2026-03-30 04:01:21
======================================================================
  True Angle  Servo Pos  Fire Time (s)   Neuron Angle
          40         85       1.634660          150.0
          40         85       1.647374          105.0
          40         85       1.652287          150.0
          40         85       1.656175          135.0
          40         85       1.658668          150.0
          40         85       1.662568          135.0
          40         85       1.665051          150.0
          40         85       1.666253          105.0
          40         85       1.671418          150.0
          40         85       1.673700          120.0
          40         85       1.677831          135.0
          40         85       1.697610          150.0
          40         85       1.705891          150.0
          40         85       1.740872          135.0
          40         85       1.755789          150.0
          40         85       1.762996          150.0
          40         85       1.790946          150.0
          40         85       1.797918          150.0
          40         85       1.826168          150.0
          40         85       1.833762          150.0
          40         85       1.850032          135.0
          40         85       1.853799          150.0
          40         85       1.944707          150.0
          40         85       1.946040          135.0
          40         85       1.952325          150.0
          40         85       1.967731          150.0
          40         85       1.969095          135.0
          40         85       1.970182          150.0
          40         85       1.977110          150.0
          40         85       1.978167          135.0
          40         85       1.993057          135.0
          40         85       2.015946          150.0
          40         85       2.024168          135.0
          40         85       2.024168          150.0
          40         85       2.032462          135.0
          40         85       2.040694          135.0
          40         85       2.041705          150.0
          40         85       2.042780          135.0
          40         85       2.048989          135.0
          40         85       2.048989          150.0
          40         85       2.059350          165.0
          40         85       2.842612          135.0
          40         85       2.851278          150.0
          40         85       2.903805          150.0
          40         85       2.920914          150.0
          40         85       2.938821          150.0
          40         85       2.946290          150.0
          40         85       2.947360          135.0
          45         90       0.072639          150.0
          45         90       0.081707          150.0
          45         90       0.101016          150.0
          45         90       0.103258          150.0
          45         90       0.104386          135.0
          45         90       0.108114          135.0
          45         90       0.109211          150.0
          45         90       0.136379          135.0
          45         90       0.150075          150.0
          45         90       0.179499          135.0
          45         90       0.193948          135.0
          45         90       0.201176          150.0
          45         90       0.219263          135.0
          45         90       0.239696          135.0
          45         90       0.250391          150.0
          45         90       0.275649           60.0
          45         90       0.315453          150.0
          45         90       0.321063          150.0
          45         90       0.323185          135.0
          45         90       0.330010          120.0
          45         90       0.341821          150.0
          45         90       0.391067          150.0
          45         90       0.437821          135.0
          45         90       0.446434           90.0
          45         90       0.465813          135.0
          45         90       0.468960          135.0
          45         90       0.481770          150.0
          45         90       0.486559          105.0
          45         90       0.488432          150.0
          45         90       0.495364          135.0
          45         90       0.503071          135.0
          45         90       0.509388          135.0
          45         90       0.564722          135.0
          45         90       0.571671          135.0
          45         90       0.582150          135.0
          45         90       0.603126          135.0
          45         90       0.618243          135.0
          45         90       0.619381          120.0
          45         90       0.619381          150.0
          45         90       0.626068          135.0
          45         90       0.627213          120.0
          45         90       0.627213          150.0
          45         90       0.633913          135.0
          45         90       0.641729          135.0
          45         90       0.649557          135.0
          45         90       0.657426          120.0
          45         90       0.665382          135.0
          45         90       0.741087          135.0
          45         90       0.774421          135.0
          45         90       0.791297          150.0
          45         90       0.800007          135.0
          45         90       0.808469          150.0
          45         90       0.816770          150.0
          45         90       0.983995          135.0
          45         90       1.082549          150.0
          45         90       1.118389          135.0
          45         90       1.129429          135.0
          45         90       1.134706          135.0
          45         90       1.147397          225.0
          45         90       1.164186          135.0
          45         90       1.349263          135.0
          45         90       1.361071          135.0
          45         90       1.368141          135.0
          45         90       1.368141          150.0
          45         90       1.370555          135.0
          45         90       1.377589          135.0
          45         90       1.399370          135.0
          45         90       1.408779          150.0
          45         90       1.650327          135.0
          45         90       1.656712          135.0
          45         90       1.658807          135.0
          45         90       1.660864          135.0
          45         90       1.665121          120.0
          45         90       1.666161          135.0
          45         90       1.674518          135.0
          45         90       1.682739          135.0
          45         90       1.682739          150.0
          45         90       1.700997          135.0
          45         90       1.703096          150.0
          45         90       1.704165          135.0
