LIF SNN Neuron Firing Log — Foci
Parameters: tau_leaky=58us, v_thresh=0.5V
LIF Resolution: 15° per neuron
Date: 2026-03-30 07:05:49
======================================================================
  True Angle  Servo Pos  Fire Time (s)   Neuron Angle
          60        105       2.226646          240.0
          60        105       2.227911            0.0
          60        105       2.227911           15.0
          60        105       2.227911           30.0
          60        105       2.228253          225.0
          60        105       2.229184          300.0
          60        105       2.229184          315.0
          60        105       2.229184          330.0
          60        105       2.229369          120.0
          60        105       2.230782            0.0
          60        105       2.230917          105.0
          60        105       2.230917          165.0
          60        105       2.233090          300.0
          60        105       2.233090          315.0
          60        105       2.233090          330.0
          60        105       2.234407          240.0
          60        105       2.234407          255.0
          60        105       2.234524          120.0
          60        105       2.235477           45.0
          60        105       2.235477           60.0
          60        105       2.236911            0.0
          60        105       2.236911          330.0
          60        105       2.236911          345.0
          60        105       2.237438          120.0
          60        105       2.238305          255.0
          60        105       2.238446           90.0
          60        105       2.238446          105.0
          60        105       2.238446          135.0
          60        105       2.239467          240.0
          60        105       2.240597            0.0
          60        105       2.240597          270.0
          60        105       2.240903          195.0
          60        105       2.240903          210.0
          60        105       2.240903          225.0
          60        105       2.240903          255.0
          60        105       2.241813          105.0
          60        105       2.241813          120.0
          60        105       2.241813          135.0
          60        105       2.241813          150.0
          60        105       2.241813          165.0
          60        105       2.242622          270.0
          60        105       2.242622          285.0
          60        105       2.242622          300.0
          60        105       2.243848           45.0
          60        105       2.245758          120.0
          60        105       2.245758          135.0
          60        105       2.247102          240.0
          60        105       2.247102          255.0
          60        105       2.247233          105.0
          60        105       2.248163          225.0
          60        105       2.248260          120.0
          60        105       2.249528          240.0
          60        105       2.249633          135.0
          60        105       2.250887          270.0
          60        105       2.251038          105.0
          60        105       2.252317          285.0
          60        105       2.253704          225.0
          60        105       2.253704          240.0
          60        105       2.254708          255.0
          60        105       2.254834          120.0
          60        105       2.255729          240.0
          60        105       2.257809          120.0
          60        105       2.257809          135.0
          60        105       2.257809          150.0
          60        105       2.258626          270.0
          60        105       2.260567          120.0
          60        105       2.260567          135.0
          60        105       2.261596          105.0
          60        105       2.263633          135.0
          60        105       2.263633          150.0
          60        105       2.265805          285.0
          60        105       2.265805          300.0
          60        105       2.265805          315.0
          60        105       2.266934          240.0
          60        105       2.267051          120.0
          60        105       2.268336          255.0
          60        105       2.268450          150.0
          60        105       2.269461          120.0
          60        105       2.269461          135.0
          60        105       2.269461          330.0
          60        105       2.270344          240.0
          60        105       2.270485           90.0
          60        105       2.270485          105.0
          60        105       2.273864          105.0
          60        105       2.273864          165.0
          60        105       2.274383           45.0
          60        105       2.275200          225.0
          60        105       2.275200          240.0
          60        105       2.276235           60.0
          60        105       2.277746          120.0
          60        105       2.277746          330.0
          60        105       2.279137          240.0
          60        105       2.279268          135.0
          60        105       2.280665          105.0
          60        105       2.280876          300.0
          60        105       2.280876          315.0
          60        105       2.280876          330.0
          60        105       2.281744          120.0
          60        105       2.281918          285.0
          60        105       2.281918          345.0
          60        105       2.283001          225.0
          60        105       2.283001          240.0
          60        105       2.283001          255.0
          60        105       2.286661          165.0
          60        105       2.287758          240.0
          60        105       2.287758          255.0
          60        105       2.287960           45.0
          60        105       2.288839          225.0
          60        105       2.288928          120.0
          60        105       2.289930          330.0
          60        105       2.290411          135.0
          60        105       2.291915          180.0
          60        105       2.292020          330.0
          60        105       2.293047          270.0
          60        105       2.293206          165.0
          60        105       2.294297          240.0
          60        105       2.294297          255.0
          60        105       2.295710          225.0
          60        105       2.295799          120.0
          60        105       2.297368          240.0
          60        105       2.297507          135.0
          60        105       2.298848           90.0
          60        105       2.298848          165.0
          60        105       2.300594           75.0
          60        105       2.300725          285.0
          60        105       2.301754          120.0
          60        105       2.301754          150.0
          60        105       2.303747           60.0
          60        105       2.304258          270.0
          60        105       2.304883           75.0
          60        105       2.305961           90.0
          60        105       2.305961          165.0
          60        105       2.307024          105.0
          60        105       2.308454          120.0
          60        105       2.308454          135.0
          60        105       2.309184           45.0
          60        105       2.309563          165.0
          60        105       2.310317           15.0
          60        105       2.310317           30.0
          60        105       2.311364          255.0
          60        105       2.311494          120.0
          60        105       2.312647           75.0
          60        105       2.312647          195.0
          60        105       2.315395          255.0
          60        105       2.315521          120.0
          60        105       2.316543          135.0
